text,label
"@zyad22291 اكيد اعرف اسوق 👌🏼😌 May 25, 2017 ",Neutral
"@zyad22291 اي هين https://t.co/Y6acqu1F3m May 25, 2017 ",Neutral
"@muhaalz stc اخس واردى اختي عندها stc وحولت الى زين 😬 Jan 31, 2017 ",Neutral
"@zyad22291 السيارة موجودة 🙂 May 25, 2017 ",Neutral
"@3bod_84 @mesmmarr علمي علمك Apr 14, 2017 ",Neutral
"@zyad22291 مو هي الاميرة 😑 رفيجتها اميرة ماترابع الا اميرات يعني نفس درجة الخوي عند طويلين العمر 😹 May 25, 2017 ",Neutral
"@zyad22291 اي 😁 May 25, 2017 ",Neutral
"@zyad22291 بعد اكثر من هالرمز 👸🏻 و للحين مافهمت 🤔 May 25, 2017 ",Neutral
"@HuffPostArabi ليش وجهه وارم 🤔 Jan 29, 2017 H35",Neutral
"@zyad22291 الاخت اعلاه 😁 May 25, 2017 ",Neutral
"@no0ofe333 @momo503noon @sadoomallhp @roroazotb3 @AL__Faa 👌🏻☺️ تمعني في الحديث جيداً لايوجد شي اسمه محرم انتهى✋🏻 https://t.co/4Ixg3Nl81f Nov 02, 2016 ",Neutral
"@zyad22291 لها علاقات رفيعة المستوى 👸🏻 وافهم يا فهيم 😼 May 25, 2017 ",Neutral
"@hussamalnemari @AAxxalamri @N08______ @t_donkeys زوجات انبياء الله لسن زانيات 😏 Jan 29, 2017",Neutral
"@F9eel_111 @EssaEdward @Folaim #اللولو #لاتخلط https://t.co/42xvpkaSGh Feb 22, 2017 ",Neutral
"@arabqoute خير الأمور اوسطها 🙋🏻 Mar 08, 2017 ",Neutral
"@I_Rula9 @abdulaziz_88_88 @nadia_almobark ليش طلع لي باليورو ؟! https://t.co/mkg90DcAuC May 24, 2017 ",Neutral
"@officialraed ماتشوف شر وتقوم بالسلامه ان شاء الله Oct 08, 2014 ",Neutral
"@nmm4748 اضافة Jul 03, 2016 ",Neutral
"من كم يوم باختبار الانجليزي بنت راسلة للدكتور يادكتور وش اسوي مفهمت😭 رد عليها stady it for next term صورت رده تطلب… https://t.co/nXgpS9p8RS May 23, 2017 ",Neutral
"@alkhalaf @TurkiHAlhamad1 الله جابك يا اخ خلف بما انك من اهل الشام سؤال بخاطري هل صحيح تظنون كل اهل الخليج بدو ؟؟؟… https://t.co/QsD6okLsYK May 23, 2017 ",Neutral
"@ola2532 موفقه يارب May 19, 2017 ",Neutral
"@meenmer11 @fh2013445577 @asraar321 @mon221122 @50BM_ هذا في حالة الي يبي يتناقش صدق يقارن وضع المجتمع بمجتمع مماثل… https://t.co/CVuGoO4Ny9 May 23, 2017 ",Neutral
"@meenmer11 @fh2013445577 @asraar321 @mon221122 @50BM_ وليش تشبه وضعنا بأمريكا والغرب دول الخليج جنبنا ومحددين سن ال… https://t.co/05QQkARo3f May 23, 2017 ",Neutral
"#فخور_كوني_سعودي كوني انثى في السعودية لا لست فخورة . https://t.co/BXRJk1yEjQ May 19, 2017 ",Neutral
"@no0ofe333 @momo503noon @sadoomallhp @roroazotb3 @AL__Faa كلها سفر و الاسلام مافرق بين سفر المرأة والرجل سواء رايحة لمكة ولّا لندن 😌 Nov 02, 2016 ",Neutral
"@baderalzarea @L1Noo11 وكذلك اذا تذكرون صحفي كان ماشي بخط الرياض الاحساء طلعوا له اثنين لعبرية واتضح انهم مسلحين ونفس الشي سطوا على امواله May 19, 2017 ",Neutral
"@zyad22291 لكن لو بنقيس الموسيقى بنقيسه على الغناء والدفوف بعصر النبي ﷺ 🙂 May 12, 2017 ",Neutral
"@zyad22291 قياسك خاطيء لان الحشيش والهروين تعامل معاملة الخمر لان الاثنين يذهب العقل May 12, 2017 ",Neutral
"@osos6633 @arabqoute على فكرة لما تزوجت السيدة خديجة النبي ﷺ كان بعمر 25 ولم يبعث بعد يعني كان انسان عادي في وقته لكن يتميز بالاخلاق الرفيعة Feb 18, 2017 ",Neutral
"@hibaalmidlij @nadia_almobark مشاعره* Feb 18, 2017 ",Neutral
"@alharbi2_n @Barjasbh التعداد السكاني الأخير أورد أن نسبة المواطنين الذكور 50,9% ونسبة الإناث 49,1% إلى عدد السكان Mar 08, 2017 ",Neutral
"@Dr3li2 @azmis8 @tratil_hlm باب ماجاء في الاغتصاب و الزنا في سبيل الله 😹 May 10, 2017 ",Neutral
"@zyad22291 كل دول العالم نسبة حوادث النساء ضئيلة جدا مقارنة بالرجال 😊 May 09, 2017 ",Neutral
"@zyad22291 اسمع فيهم بس ولا يهمك احب شغل السمكرة 😻 لو اني مو بنت ودي دخلت قسم الميكانيكا🔧🛠⚙️ May 09, 2017 ",Neutral
"@muhaalz لا من النت مواقع الاون لاين Jan 31, 2017 ",Neutral
"#تمكين_المراه_بلا_ولي للمعارضين اسقاط الولاية https://t.co/LCdOoh4YGb May 04, 2017 ",Neutral
"@AlSultan_Meriam @AnnaM0hammad @waaaq3y @Ghrebaa وين احصله الرابط !! الخبر قديم 😅 Oct 11, 2016 ",Neutral
"@Hala_Aldosari عزيزتي هالة لو خليتي التغريدات بشكل متسلسل يكون افضل 🌹 Feb 18, 2017 ",Neutral
"@A_Q_89 هذا كبيرهم الذي علمهم السحر May 08, 2017 ",Neutral
"@__roze35__ ماتنلامين 😶 Feb 04, 2017",Neutral
"هل يجوز للصائم متابعة مباراة عبر روابط او حسابات بطريقة غير نظامية ؟ Jun 08, 2017 ",Neutral
"@Abokr10 بإذن الله Oct 04, 2017 ",Neutral
"@Outlook22222 تسلم يا مولانا Dec 02, 2016 ",Neutral
"@johnassad ابليس هو المتمرد المتكبر حواء لم تفسد شيء آدم اخطأ فندم و تاب #يوم_المراه_العالمي Mar 08, 2017 ",Neutral
"مقصودة 😆 #عبدالعزيز_الفوزان_والاسبانيات https://t.co/MenORWltdJ Mar 07, 2017 ",Neutral
"@M_b_h12 @al3mdh11 @khaledam12 @M7wr9 مشكلتكم التعميم ع الشعب الامريكي هذي تغريدة لامريكي بعدتداعيات التفجير بأمريكا https://t.co/fhz9HShZfK Jan 31, 2017 ",Neutral
"@muhaalz نفسي اشوف مسلسل دكستر لان ايام التورنت كنت اشوفه نمبر 1 في الداونلود 🤔 بس مالي خلق اتابع مسلسلات الحلين 😄 Jan 31, 2017 ",Neutral
"@ekhiles لا يا عزيزي فيه فرق عن نفسي اشوف الاختلاط بمكان عام مافيه شي بينما هو يحرمه Mar 07, 2017 ",Neutral
"قال النبي ﷺ "" اللهم من ولي امر امتي شيئاً فشق عليهم فاشقق عليه ، ومن ولي من امر امتي شيئا فرفق بهم فأرفق به "" رواه مسلم . #حساب_المواطن Jan 31, 2017 ",Neutral
"@premo09 @hassan2662 الله اعلم ان كان ميت او لا 🙄 Jan 31, 2017 ",Neutral
"@aselll35 @Ahmadooovich اي تأثروا فيها بشدة اكثر من غيرهم Mar 06, 2017 ",Neutral
,Neutral
"@S_2_3 بالضبط 👌 Nov 08, 2015 ",Neutral
"@Omar_Pics هذي اسمها رحمة مو انسانية ! الله وزّع جزء من رحمته على جميع مخلوقات الارض بدون استثناء . Jan 31, 2017 ",Neutral
"@ToDrive0 بأي منطقة 😀 Mar 06, 2017 ",Neutral
"@L1Noo11 @mmimma55 نزلت القرارات الملكية ؟؟؟ Apr 18, 2017 ",Neutral
"@nadia_almobark منهو اشرس المعارضين ! تقصدين الدريهم ؟ Mar 06, 2017 ",Neutral
"@premo09 @hassan2662 طلعه من المستشفى وجهز له في بيته Jan 31, 2017 ",Neutral
"@M_b_h12 @al3mdh11 @khaledam12 @M7wr9 بس اوباما مامنع المسلمين من دخول اميركا 🙂 Jan 31, 2017 ",Neutral
"@aa1363 العفو Jan 30, 2017 ",Neutral
"@Faisal_1895 @2shwadz_ali @ahmadsyry682 @sheboooon @zozy_o1 @AbuElbanaat طيب احلف ان عمر بن الخطاب رضي الله عنه هدم كنيسة لما دخل القدس🤔 Jan 31, 2017 ",Neutral
"@arabqoute بالنسبة لي طالما فيه كل الصفات الجيدة عادي ايمانه شأنه يخصه هو وربه الي يحاسبه🙂 Feb 08, 2017 ",Neutral
"@aa1363 رابط للفلم https://t.co/fevzFhDBOv Jan 30, 2017 ",Neutral
"@L1Noo11 @warmestheart لا تسجيل الايبان لايداع الاعانة نفس حافز Feb 07, 2017 ",Neutral
"@warmestheart @L1Noo11 @citizenaccount هذا عشان تحط ايبان حسابك البنكي عشان يتم فيه ايداع الاعانة 🙂 Feb 07, 2017 ",Neutral
"@A99Gemo صحيح اغلبها افلام سخيفة فيه فلم من كثر مامدحوه لي قلت بشوفه وشفته ويالله من فضلك 😾 Jan 30, 2017 ",Neutral
"@muhaalz تونا نتكلم فيه 😹👋🏻 https://t.co/mOGzwODF7b Jan 30, 2017 ",Neutral
"@L1Noo11 @warmestheart @citizenaccount اتركي الي يرد من حساب تويتر الحساب البنكي ليس مصدر دخل Feb 07, 2017 ",Neutral
"@warmestheart @L1Noo11 @citizenaccount شدخل المبلغ بحسابك البنكي تفصح عنه 🤔 طالبين ""مصدر الدخل"" يعني راتب او ايراد تجارة فقط Feb 07, 2017 ",Neutral
"@A_Alfraide @majid_al3almi @ArabicBest استعبط قد ماتبي 🙂 Mar 06, 2017 ",Neutral
"@sul62n_ ليش غير صحيح 🤔 ترى هالغفوة اقصد عصفت بجميع المناطق Mar 06, 2017 ",Neutral
"@sul62n_ مانجحت الخطة الا لانهم متقبلين هالشي 🙂 Mar 06, 2017 ",Neutral
"@Ahmadooovich شفيهم اجل صايرين اشد الناس تشدداً بموضوع كشف الوجه والاختلاط وقيادة المرأة السيارة وحقوق المرأة عموما 😳 Mar 06, 2017 ",Neutral
"#حزب_اللي_مايغيرون_افاتارهم تسجيل دخول 💃🏻 https://t.co/atpyzy2k0Q Feb 07, 2017 ",Neutral
"@shroooog6 اتفق بس بشرط يكون التقويم بمواد معينة يعني نفس التخصص الي دخلت عشانه مو المواد الحشو الي حاشرينها بقسمنا Mar 05, 2017 ",Neutral
"@Ihavehope2 عقود السواقين الي يستقدمونهم الفيز هذا غير الي مستفيدين من ورى اساطيل الباصات https://t.co/JiDjJBziOd Jan 30, 2017 ",Neutral
"@L1Noo11 اسأل الله ان يشفيها و يعافيها و يطول بعمرها هي و امي بالصحة و العافية Mar 04, 2017 ",Neutral
"@Uberarabic و كم من فئة قليلة غلبت فئة كثيرة بأمر الله Mar 04, 2017 ",Neutral
"#محتسبون_نطالب_بقيادة_المراه نطالب بالقيادة النسائية لايجوز الاختلاء بالسائق الاجنبي من يقبل بالسائق ويرفض القيادة… https://t.co/O4zAVge2dn Feb 07, 2017 
",Neutral
"@CelebsArabic وجه حصان 🐴 Jan 29, 2017 ",Neutral
"@5alidAlshahri @ADhubyani @Ilovethelife__ احنا ماعندنا خادمات ولا نبي سواويق #قيادة_المرأة_للسيارة Mar 04, 2017 ",Neutral
"#قيادة_المرأة_للسيارة وفوق هذا ماتقدرين تاخذين راحتچ انتي واهلچ بسيارتچ 😑 https://t.co/7o99U9vUqz Mar 04, 2017 ",Neutral
"حتى الّي ماقدر تسوق على الاقل في امكانية وعندها خيار متاح انها تستأمن نفسها واطفالها مع سائقة امرأة #قيادة_المرأة_للسيارة Feb 28, 2017 ",Neutral
"@abosaiftaxi الله ييسر امرنا Feb 07, 2017 ",Neutral
"@abosaiftaxi من الخبر للدمام 70 ريال 🙂 Feb 07, 2017 ",Neutral
"@ekb_9 الله المستعان 😅 Feb 07, 2017 ",Neutral
"@ekb_9 لا كريم يمكن الحين غيروا وبدلوا Feb 07, 2017 ",Neutral
"@3_amal_3 @SamiXML @killua_san يقصد ان الاختلاء مع السواق مافيه فساد لانه بنظره السائق محرم وحلال Feb 06, 2017 ",Neutral
"@hussamalnemari @AAxxalamri @N08______ @t_donkeys اعيد واكرر زوجات الانبياء لسن زانيات 😌 Jan 29, 2017 ",Neutral
"#كلممتك_التسليكيه انا صريحة ماعرف اسلّك لحد Jan 29, 2017 ",Neutral
"@waj1_ @The_Voice99 فعلاً صوتها عادي مافيه ميزة 😕 اذا ماجا الصوت مثل صوت سيا او ويانا ماعتبره صوت غنائي لازم صوت قوي و بحّة 👍🏻🙂 Jan 29, 2017 ",Neutral
"@muhaalz ههههههههههه اقول لك ماني موظفة يعني مصدر دخلنا عن طريق التجارة مالها علاقة بالوظائف 🤑🤗 Jan 28, 2017 ",Neutral
